X1,srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_brand_bool,prop_location_score1,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,click_bool,booking_bool,address,categories,city,country,lat,lon,name,postalCode,province,reviews.text,path,path_fasilitas,path_kamar,path_km
1804342,121228,30/05/2013,33,164,220,7144,4,0,2.4,5.09,8,157.25,0,20905,2,48,2,1,1,0,1,0,0,421 S International Blvd,"Hotels & Motels,Family-Friendly Hotels,Tourist Hotels",Weslaco,US,26.171754,-97.958775,Holiday Inn Express & Suites Weslaco,78596,Ramona,"Budget-minded travelers appreciate amenities like complimentary breakfast buffet and a kids-stay-free policy. In ShortSince its 1952 debut in Memphis, Tenn., Holiday Inn has become one of the most recognized hotel brands in the world. In addition to the Kids Eat and Stay Free program, Holiday Inn Express offers amenities like free high-speed Internet access, in-room data ports and cable television. Upgraded showers feature multi-function shower heads, curved curtain rods and upscale bath products. A complimentary breakfast bar is available with warm cinnamon rolls and 100-percent Arabica coffee.",01.png,akusara-jungle-resort-and-spa.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,12-image_1507806674_59df4dd24e1e7.png
1804343,121228,30/05/2013,33,164,220,9959,5,1,5.1,5.6,25,260.12,1,20905,2,48,2,1,1,0,1,0,0,1755 Idaho St,Hotels,Elko,US,40.843764,-115.751013,Super 8 Elko Nv,89801,North Fork,"They overdo the Lysol a bit. Would like better brand coffee in the room, and Do Not Disurb signs for the door. But the beds and pillows are super comfy. Breakfast is good enough for get to g ready to hit the road, but should run a little longer than 9 when check out is 11 All in all, I'd stay again",1246280_16061017110043391702.png,ATM_1152.png,interior-kamar-hotel-bintang-5-28.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
1804344,121228,30/05/2013,33,164,220,10242,5,1,5.19,5.67,14,302.6,0,20905,2,48,2,1,1,0,1,0,0,S Via Nullo 5/r,Hotels,San Jose,US,37.52297,15.060435,Hotel Borgo Verde,95125,CA,Htel trs sympa,1604614790315.png,bar-hotel-terbaik-versi-alia-akkam-2.png,interior-modern-comfortable-hotel-room-scaled.png,36.png
1804345,121228,30/05/2013,33,164,220,19469,4,1,5.09,5.5,19,277.46,1,20905,2,48,2,1,1,0,1,0,0,37611 Us Highway 19 N,Hotels,Palm Harbor,US,28.115091,-82.739762,Vista Hotel On Lake Tarpon,34684,FL,Nothing special just a stop over to my next destination,5fed9d32d8420.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Kamar-Hotel-Bintang-3...png,5db25f8d51968.png
1804346,121228,30/05/2013,33,164,220,26779,2,0,5.09,4.2,28,54.86,0,20905,2,48,2,1,1,0,1,0,0,Route De La Corniche,Hotels,Manassas,US,41.679122,8.914842,Miramar Boutique Hotel,20110,VA,Mycket bra hotell med egen strand. Perfekt service och utsikt frn rummet och Le Deck. Ngot dyr mat fr vr smak p hotellet. Vi t lika gott p restauranger i lilla stan Ptopriano.,96959_v6.png,fasilitas-hotel-6.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,aad95d3666d3d52c381be4c11cf367da.png
1804347,121228,30/05/2013,33,164,220,34541,3,0,4.91,5.01,4,120.42,0,20905,2,48,2,1,1,0,1,0,0,920 N Rampart St,"Hotel,Hotels",New Orleans,US,29.962454,-90.06636,Best Western Plus French Quarter Landmark Hotel,70116-3011,LA,"We wanted a hotel near the French Quarter, but hotels there are very expensive. We found this place at a (relatively) reasonable rate. It is a 5 minute walk to Bourbon Street, a 10 minute walk to Jackson Square and a 15 minute walk to Frenchmen Street. The streetcar stops right outside the hotel and can get you to most...",cd0d60d6_y.png,green-bar-at-hotel-cafe.png,Trans-Luxury-Hotel-Bandung.png,image_1507810068_59df5b14811f9.png
1804348,121228,30/05/2013,33,164,220,45211,3,0,5.09,4.92,9,138.73,0,20905,2,48,2,1,1,0,1,1,0,222 3rd Ave S,Hotels,Windom,US,43.856357,-95.116243,Red Carpet Inn,56101,MN,,even-hotels-eugene-5405616297-4x3.png,hotel-yasmin-puncak-e1503038242833.png,855328880.png,Kamar Mandi Mewah.png
1804349,121228,30/05/2013,33,164,220,45875,5,1,5.24,5.62,15,285.11,0,20905,2,48,2,1,1,0,1,0,0,22033 Northern Blvd,Hotels,Bayside,US,40.761604,-73.76084,Adria Motor Inn,11361,NY,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,fachada.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
1804350,121228,30/05/2013,33,164,220,57816,5,0,0,5.07,16,202.31,0,20905,2,48,2,1,1,0,1,0,0,2717 Village Ln,Hotels,Bossier City,US,32.52313,-93.70201,Quality Inn and Suites,71112,LA,It was horrible. Mirror had black stuff all over it. No fridge and no sleep because of the train.,HardRockHotelSG-Exterior.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,Kamar-mandi-hotel.png
1804351,121228,30/05/2013,33,164,220,62152,5,1,4.51,5.9,21,202.31,1,20905,2,48,2,1,1,0,1,0,0,1000 Mechem Dr,"Hotels,Condominium Operators,Lodging,Resorts,Bed & Breakfast & Inns,Motels,Real Estate Rentals",Ruidoso,US,33.351721,-105.674432,Village Lodge,88345,Hollywood,"we travel to Ruidoso several times a year. we saw the village lodge had very good reviews and decided to roll the dice. what a treat. beautiful grounds. quiet, even though it is right on Meacham. stayed in room 303. small living room with fireplace. small but very well equipped kitchenette and a separate king bedroom. extremely clean. would definitely... More",kviknes-hotel.png,Y904407088.png,Conrad-Seoul.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
1804352,121228,30/05/2013,33,164,220,64575,3,0,4.63,5.01,18,144.03,0,20905,2,48,2,1,1,0,1,0,0,200 Tuttle Creek Blvd,Hotels,Manhattan,US,39.18027,-96.55681,Super 8 Manhattan Ks,66502,KS,"WE STAYED ON K-STATE FAMILY WEEKEND. IT WAS OK. IT COULD BE NICER AND CLEANER. WE DID HAVE A DEAD BUG IN OUR BATHROOM. THE AIR CONDITIONING WAS OK, NOT VERY COLD. WE BROUGHT OUR OWN FAN, IF WE DIDN'T HAVE IT WE WOULD OF BEEN HOT. THE GIRL AT THE FRONT DESK WAS VERY NICE AND HELPFUL.",01.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,download.png,photo_34153577.png
1804353,121228,30/05/2013,33,164,220,65940,3,0,0.69,4.83,20,81.37,0,20905,2,48,2,1,1,0,1,0,0,519 N Main St,"Travel & Transport,Bars & Clubs,Hotels & Motels,Food & Entertainment",Caseyville,US,38.641903,-90.019974,Olde Bridge Inn,62232,Hollywood Heights,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,1246280_16061017110043391702.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,hotel-1330834_1280-770x424.png,12-image_1507806674_59df4dd24e1e7.png
1804354,121228,30/05/2013,33,164,220,68986,5,0,0,0,22,602.12,0,20905,2,48,2,1,1,0,1,0,0,1100 N Mississippi Ave,"Bed & Breakfasts,Hotels,Inns,E-Commerce",Ada,US,34.786299,-96.669808,Raintree Inn,74820,Pontotoc,great price great service!!!! thanks. great pool and awesome breakfast. even let mydog stay!!! great fair and carnival labor day weekend. beautiful small town feel. was only in town for the night...so glad we found the raintree.,1604614790315.png,772cc72f9d0169bf8e9f619dd47097bb.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
1804355,121228,30/05/2013,33,164,220,75623,4,1,1.1,5.33,7,196.12,1,20905,2,48,2,1,1,0,1,0,0,2827 State Route 12b,"Hotel,Hotels",Deansboro,US,43.00021,-75.42649,Garden Bed and Breakfast,13328,NY,"This room over a barn is a bit quirky with the sloped ceiling and curtained partitions for the restroom, but it is a lovely place to stay and a great value. The innkeeper is incredibly helpful and goes out of her way to make sure you will be happy. One evening we came home to gluten free chocolate cookies which... More",5fed9d32d8420.png,akusara-jungle-resort-and-spa.png,interior-kamar-hotel-bintang-5-28.png,36.png
1804356,121228,30/05/2013,33,164,220,79318,4,0,5.02,5.06,27,132.57,0,20905,2,48,2,1,1,0,1,0,0,485 Douglas Ave,"Hotel,Hotels",Providence,US,41.84353,-71.42781,Alpine Motel,2908,RI,"mad skanks live in room 13 and 15. and if you need anything the stoned, gayporn watching, shoeless manager will definitely help you out",96959_v6.png,ATM_1152.png,interior-modern-comfortable-hotel-room-scaled.png,5db25f8d51968.png
1804357,121228,30/05/2013,33,164,220,84060,4,0,4.38,4.81,3,81.37,0,20905,2,48,2,1,1,0,1,0,0,200 S Coombs St,Hotels,Napa,US,38.283329,-122.288533,Wine Valley Lodge,94559,CA,"This place was great for the money, clean, and a good location, but the rooms are small.",cd0d60d6_y.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Kamar-Hotel-Bintang-3...png,aad95d3666d3d52c381be4c11cf367da.png
1804358,121228,30/05/2013,33,164,220,85961,4,1,4.92,4.94,26,133.91,0,20905,2,48,2,1,1,0,1,0,0,11617 Research Blvd,Hotels,Austin,US,30.416106,-97.744278,Hilton Garden Inn Austin Nw - Arboretum,78759,TX,I had ants in my room and service desk people did not apologize nor did they resolve the problem. I asked them to knock softly as to not wake my family when they came in . They rang the room 7 min. later to make sure it was the right room woke everyone up and didn't even come to take care of the issue until after my husband and then myself had to go downstairs to the front desk. They wiped away the ants by the time we came back to the room they were back in full effect. I just packed and left it was a horrible experience. Oh and the front desk said they were to busy to help us. Wow!,even-hotels-eugene-5405616297-4x3.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,image_1507810068_59df5b14811f9.png
1804359,121228,30/05/2013,33,164,220,89824,4,1,1.79,5.14,1,119.62,0,20905,2,48,2,1,1,0,1,0,0,614 S W 11th Ave,"Corporate Lodging,Banquet Halls & Reception Facilities,Hotels,Hotels & Motels,Lodging,Business Hotels,Motels,Boutique Hotels",Portland,US,45.52085,-122.6828,The Governor Hotel,97205,OR,"Great business hotel I came to Portland for a quick un-planned business trip and was greeted by friendly and helpful valets. Check-in was great, they even offered to have my car waiting for me in the morning, without asking. The room was super, charming but modern. Great reception area in the lobby with free internet, double-sided fireplace and Starbuck's 30 feet away. What's not to like.",fachada.png,fasilitas-hotel-6.png,Trans-Luxury-Hotel-Bandung.png,Kamar Mandi Mewah.png
1804360,121228,30/05/2013,33,164,220,98714,5,1,4.7,5.98,12,294.8,0,20905,2,48,2,1,1,0,1,0,0,118 S Clinton St,"Railroads,Hotels,Rail Tours,Tours",Chicago,US,41.880368,-87.6413,Pullman Rail Journeys,60661,IL,"Our tour group of 28 recently traveled on Trains 58 and 59, r/t Chicago - New Orleans, and in great style. From the welcome aboard to lunch, cocktails, dinner and turn-down in the bedrooms, this just could not have been a nicer way to travel in the 21st century !! These thoroughly restored rail cars from the past now have... More",01.png,green-bar-at-hotel-cafe.png,855328880.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
1804361,121228,30/05/2013,33,164,220,109779,3,0,2.94,4.76,6,95.38,0,20905,2,48,2,1,1,0,1,0,0,4740 Highway 68,"Hotel,Hotels",Madisonville,US,35.50645,-84.36962,Motor Inns of America,37354,TN,Basic motel room. Was clean and the employees were friendly. Could buy some better towels and larger TV. For the price it was OK. Had 4 rooms some had frig and microwave some didn't but we all paid the same price. Next to a Hardee's which was nice.,1246280_16061017110043391702.png,hotel-yasmin-puncak-e1503038242833.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,Kamar-mandi-hotel.png
1804362,121228,30/05/2013,33,164,220,122343,5,1,1.95,5.7,13,277.46,0,20905,2,48,2,1,1,0,1,0,0,580 S Route 3 (daniel Webster Highway) Po Box 99,"Hotels,Hotel,Lodging,Motels",Twin Mountain,US,44.266968,-71.56098,Profile Deluxe Motel,3595,NH,"I've become a snob staying in nice Hiltons and BBs, forgetting my roots traveling with my parents staying in privately owned motels along the scenic byways of our tourist destinations like the White Mountains of NH. So just wanted to share our wonderful experience staying in the Profile Deluxe Motel. New owners are making many improvements. They live right next... More",1604614790315.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
1804363,121228,30/05/2013,33,164,220,140696,4,1,5.01,5.13,2,159.68,1,20905,2,48,2,1,1,0,1,0,0,232 E White Horse Pike,Hotels,Absecon,US,39.447342,-74.530457,American Star Inn and Suites Atlantic City,8205,Galloway Township,"My stay at that place was horrible the bed had scum stains on it. I let the manager know and he showed me a receipt that they clean the sheets but, it was the comforter. They didn't have a coffee maker, neither did they have a iron and ironing board. The place was filthy the mirror wasn't clean the toilet has some stuff in it the hot tub supposedly was the big attraction and that was nasty too. The walls are paper thin.",5fed9d32d8420.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Conrad-Seoul.png,photo_34153577.png
2016143,135311,19/06/2013,33,164,164,14503,3,0,2.3,0,1,52.99,0,12818,3,20,4,0,1,0,1,0,0,454 Jenness Pond Rd,"Hotel,Hotels",Northwood,US,43.262497,-71.24301,Meadow Farm Bed and Breakfast,3261,NH,"You may think you're lost as you drive the long and winding road to the Meadow Farm. Stay the course and you'll be rewarded. Have stayed here about 4 times over the past few years visiting our children at summer camp. The owners, Janet and Doug, are wonderfully friendly and charming folks whom I have really enjoyed getting to know.... More",96959_v6.png,Y904407088.png,download.png,12-image_1507806674_59df4dd24e1e7.png
2016144,135311,19/06/2013,33,164,164,17278,4,0,2.08,0,6,90.72,0,12818,3,20,4,0,1,0,1,0,0,139 Days Inn Dr,"Hotels,Lodging,Hotel,Motels",Kuttawa,US,37.073742,-88.12569,Days Inn Kuttawa,42055,KY,We traveled with our basketball team for a tournament. There were 18 of us using six rooms. The entire facility was extremely clean. The rooms exceeded our expectations for the price. Would definitely recommend this hotel to anyone.,cd0d60d6_y.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,hotel-1330834_1280-770x424.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
2016145,135311,19/06/2013,33,164,164,68513,4,0,1.39,0,2,82.97,1,12818,3,20,4,0,1,0,1,0,0,5 Route De L'ile Vincent,Hotels,Lake Worth,US,45.054526,-0.658295,Hotel Relais De Margaux Golf and Spa,33460,FL,belle et grande chambre. calme. agreable de se balader le long des chemins du golf. Peu de choix de restaurants aux alentours cependant mais le restaurant de l'hotel est tres bien.,even-hotels-eugene-5405616297-4x3.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,36.png
2016146,135311,19/06/2013,33,164,164,70588,3,0,2.2,0,4,43.46,0,12818,3,20,4,0,1,0,1,1,0,7615 Jones Maltsberger Rd,Hotels,San Antonio,US,29.50357,-98.48179,Hyatt Place San Antonio Airport - Quarry Market,78216,TX,get in and out quickly by parking in the back. unlike most hotels the lobby is just as close when from the backside of the building.,fachada.png,772cc72f9d0169bf8e9f619dd47097bb.png,interior-kamar-hotel-bintang-5-28.png,5db25f8d51968.png
2016147,135311,19/06/2013,33,164,164,81327,3,0,2.3,0,8,49.39,0,12818,3,20,4,0,1,0,1,0,0,380 W 7200 S,Hotels,Midvale,US,40.62079,-111.900889,Discovery Inn,84047,Cushing,"Noisy street traffic, cops arresting a screaming man outside the window, gang members knocking on door at 4:30 am looking for their home-boy messy dining room, and foyer, overflowing garbage cans outside foyer....what a dive!",HardRockHotelSG-Exterior.png,akusara-jungle-resort-and-spa.png,interior-modern-comfortable-hotel-room-scaled.png,aad95d3666d3d52c381be4c11cf367da.png
2016148,135311,19/06/2013,33,164,164,121828,3,0,2.64,0,7,40.75,0,12818,3,20,4,0,1,0,1,0,0,101 Wintergreen Dr,"Luxury Hotels,Family-Friendly Hotels,Hotels & Motels,Budget Hotels,Lodging,Beach Hotels,Business Hotels,Hotel, Conference Room, and Meeting Room,Cottages,Resorts,Tourist Hotels,Weekend Getaway Hotels",Lumberton,US,34.669878,-79.002934,Holiday Inn Lumberton North - I-95,28358-1101,NC,"Recently updated with 37"" lcd's in each room. Nice small outdoor pool. If fitness is your thing; ask for a pass to local fitness club from front desk. Only $5 each day! 24hrs Denny's on property too!",kviknes-hotel.png,ATM_1152.png,Kamar-Hotel-Bintang-3...png,image_1507810068_59df5b14811f9.png
2016149,135311,19/06/2013,33,164,164,136963,3,0,2.2,0,3,46.1,0,12818,3,20,4,0,1,0,1,0,0,125 Old Saco Ln,"Bed & Breakfasts,Hotels & Motels",Fryeburg,US,44.016433,-70.980637,Old Saco Inn Bed & Breakfast,4037,Stow,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,01.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,Kamar Mandi Mewah.png
2461251,165241,15/11/2012,33,164,164,6635,3,0,2.2,4.11,14,39.4,1,12902,1,46,2,0,1,0,1,0,0,35 W Jackson St,"Restaurants,Meeting & Event Planning Services,Hotels,Hotel,Lodging,Hotel and Brewery,Motels",Millersburg,US,40.554265,-81.91773,Hotel Millersburg,44654,Bunker Hill,"This was our 2nd stay. I must admit, I've never stayed in cleaner hotel rooms and I'm fairly picky. We brought our kids ages 10 and 16. They loved it. Its truly an 'experience' to stay here. Way better than a chain or new hotel. The location is great close to everything. You could spend hours just walking around the... More",1246280_16061017110043391702.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Trans-Luxury-Hotel-Bandung.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
2461252,165241,15/11/2012,33,164,164,9999,2,0,5.01,3.75,10,24.24,0,12902,1,46,2,0,1,0,1,0,0,628 Wall St,"Lodging,Motels,Hotels",Sevierville,US,35.86827,-83.55146,Springhill Suites,37862,TN,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,1604614790315.png,fasilitas-hotel-6.png,855328880.png,Kamar-mandi-hotel.png
2461253,165241,15/11/2012,33,164,164,12049,2,0,5.17,3.95,24,25.97,0,12902,1,46,2,0,1,0,1,0,0,4430 Highway 12 E,Hotels,Aberdeen,US,45.459026,-98.42784,Stratford Inn,57401,Ordway,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,5fed9d32d8420.png,green-bar-at-hotel-cafe.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
